id,area,bbox_y,bbox_x,bbox_h,bbox_w,tile_sources,is_boundary
2876,150,2818,2874,11,20,r2560_c2816,False
2877,617,2650,2851,29,35,r2560_c2816,False
2878,65,2607,3073,8,12,r2560_c2816,False
2879,300,2695,3139,19,22,r2560_c2816,False
2880,638,2639,2884,31,28,r2560_c2816,False
2881,131,2720,3000,14,15,r2560_c2816,False
2882,663,2680,2893,41,35,r2560_c2816,False
2883,115,2560,3143,57,11,r2560_c2816,False
2884,168,2653,3155,14,18,r2560_c2816,False
2885,2760,2668,2917,53,90,r2560_c2816,False
2886,757,2640,3044,65,26,r2560_c2816,False
2887,542,2592,3037,44,18,r2560_c2816,False
2888,249,2651,2930,16,22,r2560_c2816,False
2889,50,2752,2950,6,13,r2560_c2816,False
2890,68,2740,2959,9,11,r2560_c2816,False
2891,56,2625,3052,9,10,r2560_c2816,False
2892,597,2710,3017,35,33,r2560_c2816,False
2893,224,2665,2968,27,27,r2560_c2816,False
2894,477,2694,3000,25,41,r2560_c2816,False
2895,34,2598,2899,9,7,r2560_c2816,False
2896,176,1012,1650,12,20,r512_c1280,False
2897,3196,559,1600,64,72,r512_c1280,False
2898,173,526,1321,26,15,r512_c1280,False
2899,190,512,1280,14,19,r512_c1280,False
2900,4080,796,1553,78,70,r512_c1280,False
2901,671,513,1291,39,27,r512_c1280,False
2902,298,523,1280,43,11,r512_c1280,False
2903,8451,755,1760,296,56,r1024_c1280|r512_c1280|r512_c1792,True
2904,59,515,1438,13,6,r512_c1280,False
2905,944,903,1367,35,41,r512_c1280,False
2906,463,663,1360,25,29,r512_c1280,False
2907,223,598,1429,20,17,r512_c1280,False
2908,162,584,1325,18,13,r512_c1280,False
2909,392,963,1650,29,16,r512_c1280,False
2910,2836,700,1661,73,53,r512_c1280,False
2911,527,1001,1449,23,39,r512_c1280,False
2912,4689,639,1492,74,83,r512_c1280,False
2913,267,998,1484,26,16,r512_c1280,False
2914,55,600,1538,8,8,r512_c1280,False
2915,1271,671,1319,45,47,r512_c1280,False
2916,154,635,1585,19,11,r512_c1280,False
2917,198,1005,1655,19,20,r512_c1280,False
2918,85,598,1457,12,10,r512_c1280,False
2919,3117,970,1551,89,69,r1024_c1280|r512_c1280,True
2920,589,739,1477,21,44,r512_c1280,False
2921,735,990,1688,47,23,r1024_c1280|r512_c1280,True
2922,4190,538,1456,62,92,r512_c1280,False
2923,181,770,1288,19,15,r512_c1280,False
2924,10152,832,1716,255,59,r1024_c1280|r512_c1280,True
2925,213,902,1677,20,13,r512_c1280,False
2926,5,512,1299,2,4,r512_c1280,False
2927,64,707,1658,26,13,r512_c1280,False
2928,1098,521,1537,66,30,r512_c1280,False
2929,219,704,1598,21,15,r512_c1280,False
2930,208,730,1615,20,17,r512_c1280,False
2931,261,873,1295,45,23,r512_c1280,False
2932,524,883,1365,65,51,r512_c1280,False
2933,146,913,1488,16,17,r512_c1280,False
2934,619,517,1503,26,34,r512_c1280,False
2935,47,755,1629,9,7,r512_c1280,False
2936,94,975,1660,19,11,r512_c1280,False
2937,376,929,1584,36,28,r512_c1280,False
2938,51,706,1457,11,6,r512_c1280,False
2939,52,944,1458,10,10,r512_c1280,False
2940,326,808,1518,25,18,r512_c1280,False
2941,110,867,1408,11,20,r512_c1280,False
2942,36,766,1284,14,5,r512_c1280,False
2943,3710,684,1649,104,83,r512_c1280,False
2944,1,791,1314,1,1,r512_c1280,False
2945,226,727,1280,48,21,r512_c1280,False
2946,197,569,1395,19,19,r512_c1280,False
2947,684,660,1354,42,45,r512_c1280,False
2948,172,516,1520,75,48,r512_c1280,False
2949,752,761,1444,43,41,r512_c1280,False
2950,367,533,1335,28,26,r512_c1280,False
2951,5,549,1568,5,1,r512_c1280,False
2952,355,555,1598,43,73,r512_c1280,False
2953,222,807,1363,16,24,r512_c1280,False
2954,7541,514,1582,129,123,r512_c1280,False
2955,133,833,1612,41,13,r512_c1280,False
2956,894,531,1307,65,24,r512_c1280,False
2957,345,635,1523,85,54,r512_c1280,False
2958,74,963,1664,13,9,r512_c1280,False
2959,8384,771,1533,131,122,r512_c1280,False
2960,183,997,1488,27,24,r512_c1280,False
2961,110,736,1470,12,14,r512_c1280,False
2962,235,722,1363,19,17,r512_c1280,False
2963,86,917,1282,13,12,r512_c1280,False
2964,11,653,1587,5,3,r512_c1280,False
2965,259,554,1367,31,23,r512_c1280,False
2966,541,622,1315,51,21,r512_c1280,False
2967,740,644,1403,50,32,r512_c1280,False
2968,1184,827,1288,70,44,r512_c1280,False
2969,1024,714,1298,43,42,r512_c1280,False
2970,587,664,1430,38,42,r512_c1280,False
2971,548,875,1652,41,33,r512_c1280,False
2972,1969,883,1335,81,365,r512_c1280,False
2973,590,983,1609,20,51,r512_c1280,False
2974,807,643,1608,75,40,r512_c1280,False
2975,1460,675,1381,84,47,r512_c1280,False
2976,275,738,1373,19,19,r512_c1280,False
2977,848,758,1328,55,42,r512_c1280,False
2978,1028,851,1406,57,74,r512_c1280,False
2979,240,936,1375,20,17,r512_c1280,False
2980,196,943,1412,15,20,r512_c1280,False
2981,909,934,1416,52,45,r512_c1280,False
2982,659,818,1446,35,50,r512_c1280,False
2983,718,725,1459,35,62,r512_c1280,False
2984,1151,717,1488,67,65,r512_c1280,False
2985,396,691,1491,42,45,r512_c1280,False
2986,211,542,1403,22,19,r512_c1280,False
2987,247,754,1585,17,22,r512_c1280,False
2988,921,611,1510,32,44,r512_c1280,False
2989,231,601,1403,17,19,r512_c1280,False
2990,208,595,1388,17,15,r512_c1280,False
2991,186,612,1384,14,17,r512_c1280,False
2992,615,589,1356,34,21,r512_c1280,False
2993,305,627,1382,17,28,r512_c1280,False
2994,477,759,1384,42,22,r512_c1280,False
2995,445,887,1484,29,29,r512_c1280,False
2996,510,650,1425,31,30,r512_c1280,False
2997,427,636,1427,26,44,r512_c1280,False
2998,290,645,1482,31,41,r512_c1280,False
2999,255,532,1445,32,13,r512_c1280,False
3000,193,686,1597,16,16,r512_c1280,False
3001,704,661,1595,43,33,r512_c1280,False
3002,243,745,1560,16,25,r512_c1280,False
3003,409,726,1550,23,28,r512_c1280,False
3004,1125,705,1571,60,57,r512_c1280,False
3005,224,765,1615,19,31,r512_c1280,False
3006,631,920,1536,24,44,r512_c1280,False
3007,433,792,1663,16,35,r512_c1280,False
3008,240,932,1574,25,21,r512_c1280,False
3009,606,960,1589,25,53,r512_c1280,False
3010,490,952,1537,27,31,r512_c1280,False
3011,704,978,1332,32,37,r512_c1280,False
3012,545,894,1429,27,43,r512_c1280,False
3013,357,854,1335,29,35,r512_c1280,False
3014,175,814,1421,19,16,r512_c1280,False
3015,1299,908,1484,50,67,r512_c1280,False
3016,736,922,1608,36,61,r512_c1280,False
3017,403,892,1508,15,38,r512_c1280,False
3018,708,976,1371,48,45,r512_c1280,False
3019,136,823,1399,17,12,r512_c1280,False
3020,200,803,1434,11,25,r512_c1280,False
3021,264,942,1559,25,26,r512_c1280,False
3022,163,948,1622,22,11,r512_c1280,False
3023,727,805,1685,98,18,r512_c1280,False
3024,276,647,1635,21,23,r512_c1280,False
3025,158,729,1428,10,20,r512_c1280,False
3026,659,654,1656,26,36,r512_c1280,False
3027,341,937,1696,24,20,r512_c1280,False
3028,224,782,1302,22,15,r512_c1280,False
3029,1575,991,2127,48,41,r1024_c1792|r512_c1792,True
3030,744,972,2182,27,36,r512_c1792,False
3031,1533,1007,2173,42,49,r1024_c1792|r512_c1792,True
3032,2214,955,2225,48,59,r512_c1792,False
3033,1110,944,2086,37,41,r512_c1792,False
3034,1701,840,2104,43,52,r512_c1792,False
3035,2543,858,2163,43,75,r512_c1792,False
3036,1454,884,2119,37,49,r512_c1792,False
3037,2291,903,2185,51,59,r512_c1792,False
3038,3524,886,2251,65,76,r512_c1792|r512_c2304,True
3039,5499,762,2226,75,99,r512_c1792|r512_c2304,True
3040,2012,982,2075,52,50,r1024_c1792|r512_c1792,True
3041,1833,943,2290,49,52,r512_c1792|r512_c2304,True
3042,1054,626,2010,34,39,r512_c1792,False
3043,1735,934,2147,43,53,r512_c1792,False
3044,2906,972,1815,59,68,r1024_c1792|r512_c1792,True
3045,1474,668,2013,39,47,r512_c1792,False
3046,1696,857,1958,43,51,r512_c1792,False
3047,2689,811,1864,46,80,r512_c1792,False
3048,2949,910,1934,51,79,r512_c1792,False
3049,2463,539,2095,42,77,r512_c1792,False
3050,1696,796,1934,41,55,r512_c1792,False
3051,1086,607,2047,30,50,r512_c1792,False
3052,1387,557,1942,35,52,r512_c1792,False
3053,3789,1005,1866,57,90,r1024_c1792|r512_c1792,True
3054,1998,868,1905,43,59,r512_c1792,False
3055,1265,637,1880,40,42,r512_c1792,False
3056,4446,832,2248,62,114,r512_c1792|r512_c2304,True
3057,2252,902,1848,52,56,r512_c1792,False
3058,1127,920,2102,39,40,r512_c1792,False
3059,992,860,1804,43,29,r512_c1792,False
3060,2126,668,2065,41,64,r512_c1792,False
3061,1753,527,2034,39,57,r512_c1792,False
3062,2466,681,1898,51,60,r512_c1792,False
3063,3096,583,2118,41,97,r512_c1792,False
3064,1229,789,1991,34,45,r512_c1792,False
3065,1764,578,1997,39,61,r512_c1792,False
3066,2217,684,1961,50,58,r512_c1792,False
3067,1523,758,1842,44,48,r512_c1792,False
3068,2233,736,1979,49,60,r512_c1792,False
3069,4277,763,2039,61,96,r512_c1792,False
3070,4283,747,2146,61,91,r512_c1792,False
3071,3531,689,2130,59,82,r512_c1792,False
3072,2992,554,2178,41,100,r512_c1792,False
3073,1495,633,2057,34,54,r512_c1792,False
3074,2279,714,2078,47,64,r512_c1792,False
3075,2234,861,2048,48,64,r512_c1792,False
3076,1542,920,2034,39,51,r512_c1792,False
3077,3339,810,2152,48,95,r512_c1792,False
3078,1989,812,2037,44,63,r512_c1792,False
3079,2689,737,1908,49,70,r512_c1792,False
3080,972,666,1838,40,40,r512_c1792,False
3081,1251,776,1891,35,46,r512_c1792,False
3082,562,597,1978,33,25,r512_c1792,False
3083,1547,828,1990,38,53,r512_c1792,False
3084,2616,961,2018,56,62,r512_c1792,False
3085,1685,710,2023,44,49,r512_c1792,False
3086,5421,581,2227,52,147,r512_c1792|r512_c2304,True
3087,1363,727,1856,39,45,r512_c1792,False
3088,2997,624,2114,45,89,r512_c1792,False
3089,995,700,1859,67,43,r512_c1792,False
3090,1600,875,2011,44,48,r512_c1792,False
3091,2901,1003,1971,51,78,r1024_c1792|r512_c1792,True
3092,774,532,1924,28,36,r512_c1792,False
3093,1883,919,1803,55,44,r512_c1792,False
3094,1427,595,1931,36,53,r512_c1792,False
3095,7271,983,2242,86,210,r1024_c1792|r1024_c2304|r512_c1792|r512_c2304,True
3096,856,851,1866,26,46,r512_c1792,False
3097,929,727,2276,43,28,r512_c1792,False
3098,2110,633,1954,47,58,r512_c1792,False
3099,1383,857,1837,42,43,r512_c1792,False
3100,1910,531,1973,41,62,r512_c1792,False
3101,4146,956,1899,56,102,r512_c1792,False
3102,864,651,1926,30,37,r512_c1792,False
3103,1637,566,2055,37,59,r512_c1792,False
3104,100,735,1839,13,11,r512_c1792,False
3105,185,798,2143,17,14,r512_c1792,False
3106,44,512,1990,15,20,r512_c1792,False
3107,344,927,2046,38,43,r512_c1792,False
3108,230,772,1855,34,38,r512_c1792,False
3109,117,737,1882,31,23,r512_c1792,False
3110,409,861,1846,44,41,r512_c1792,False
3111,317,881,2019,42,45,r512_c1792,False
3112,206,785,1904,29,39,r512_c1792,False
3113,14,601,1974,13,9,r512_c1792,False
3114,247,824,1900,37,48,r512_c1792,False
3115,579,908,1860,55,51,r512_c1792,False
3116,185,862,1981,43,31,r512_c1792,False
3117,69,902,2128,20,41,r512_c1792,False
3118,143,631,1960,48,53,r512_c1792,False
3119,357,925,1819,53,33,r512_c1792,False
3120,225,736,1919,52,61,r512_c1792,False
3121,79,558,1942,26,55,r512_c1792,False
3122,54,856,2146,26,12,r512_c1792,False
3123,234,681,1920,53,42,r512_c1792,False
3124,309,868,1816,41,23,r512_c1792,False
3125,132,862,1889,18,27,r512_c1792,False
3126,189,865,2060,46,55,r512_c1792,False
3127,204,826,1998,43,46,r512_c1792,False
3128,51,624,2012,9,35,r512_c1792,False
3129,465,973,2027,49,59,r512_c1792,False
3130,78,529,1984,22,50,r512_c1792,False
3131,16,1003,2122,12,4,r512_c1792,False
3132,215,802,1953,37,42,r512_c1792,False
3133,178,1001,2164,42,15,r1024_c1792|r512_c1792,True
3134,206,524,2031,29,59,r512_c1792,False
3135,360,873,1918,43,52,r512_c1792,False
3136,79,930,2112,30,32,r512_c1792,False
3137,493,922,1943,43,75,r512_c1792,False
3138,116,700,1887,34,18,r512_c1792,False
3139,107,649,1925,33,31,r512_c1792,False
3140,671,970,1913,49,97,r512_c1792,False
3141,90,642,1895,36,28,r512_c1792,False
3142,163,563,2054,20,55,r512_c1792,False
3143,16,745,1848,6,6,r512_c1792,False
3144,74,953,2172,26,30,r512_c1792,False
3145,81,800,2012,24,26,r512_c1792,False
3146,104,575,2001,14,47,r512_c1792,False
3147,79,935,2207,20,37,r512_c1792,False
3148,93,631,2056,22,43,r512_c1792,False
3149,89,628,1921,10,11,r512_c1792,False
3150,167,830,2054,27,49,r512_c1792,False
3151,2,667,2098,1,2,r512_c1792,False
3152,156,580,2130,18,78,r512_c1792,False
3153,56,966,2106,16,23,r512_c1792,False
3154,566,618,1909,27,34,r512_c1792,False
3155,77,624,1845,12,8,r512_c1792,False
3156,65,632,2279,6,24,r512_c1792,False
3157,168,989,2120,34,13,r512_c1792,False
3158,340,736,1978,52,64,r512_c1792,False
3159,129,958,2248,46,38,r512_c1792,False
3160,175,551,2179,13,78,r512_c1792,False
3161,159,665,1850,42,32,r512_c1792,False
3162,22,1008,2210,14,13,r512_c1792,False
3163,207,585,2227,19,61,r512_c1792,False
3164,64,1001,1888,7,21,r512_c1792,False
3165,137,972,2207,28,19,r512_c1792,False
3166,2,513,2217,1,5,r512_c1792,False
3167,317,707,2020,47,55,r512_c1792,False
3168,4,1010,2270,3,8,r512_c1792,False
3169,483,632,1802,61,16,r512_c1792,False
3170,273,637,1862,25,23,r512_c1792,False
3171,938,560,1892,64,27,r512_c1792,False
3172,612,563,1920,39,29,r512_c1792,False
3173,1452,726,2215,48,67,r512_c1792,False
3174,471,844,2243,21,50,r512_c1792,False
3175,637,936,2136,66,62,r512_c1792,False
3176,698,932,1893,40,48,r512_c1792,False
3177,465,835,1797,36,36,r512_c1792,False
3178,158,834,1857,21,12,r512_c1792,False
3179,144,723,1815,19,10,r512_c1792,False
3180,146,727,1802,21,8,r512_c1792,False
3181,127,707,1806,19,9,r512_c1792,False
3182,5182,648,2177,69,108,r512_c1792,False
3183,2465,514,2393,46,71,r512_c2304,False
3184,2072,727,2543,63,45,r512_c2304,False
3185,7905,794,2755,160,90,r512_c2304|r512_c2816,True
3186,1211,958,2553,58,31,r512_c2304,False
3187,17807,967,2709,195,159,r1024_c2304|r1024_c2816|r512_c2304|r512_c2816,True
3188,1518,967,2369,48,41,r512_c2304,False
3189,150,516,2546,16,12,r512_c2304,False
3190,2491,583,2369,47,70,r512_c2304,False
3191,1634,929,2343,45,49,r512_c2304,False
3192,1396,852,2354,37,52,r512_c2304,False
3193,2922,536,2308,44,88,r512_c2304,False
3194,148,512,2644,14,18,r512_c2304,False
3195,2091,890,2330,48,57,r512_c2304,False
3196,1717,945,2413,50,43,r512_c2304,False
3197,17842,602,2598,197,234,r512_c2304|r512_c2816,True
3198,1221,988,2445,55,34,r1024_c2304|r512_c2304,True
3199,323,919,2726,26,24,r512_c2304,False
3200,200,776,2512,21,19,r512_c2304,False
3201,690,697,2505,64,17,r512_c2304,False
3202,196,992,2711,31,10,r512_c2304,False
3203,146,596,2732,14,15,r512_c2304,False
3204,1278,823,2706,71,25,r512_c2304,False
3205,282,799,2554,20,32,r512_c2304,False
3206,93,558,2570,15,9,r512_c2304,False
3207,823,823,2411,41,30,r512_c2304,False
3208,88,586,2542,10,13,r512_c2304,False
3209,648,980,2626,32,40,r512_c2304,False
3210,216,815,2701,33,32,r512_c2304,False
3211,359,565,2673,31,35,r512_c2304,False
3212,330,652,2373,26,18,r512_c2304,False
3213,1724,912,2504,60,51,r512_c2304,False
3214,573,962,2611,30,36,r512_c2304,False
3215,250,750,2600,28,16,r512_c2304,False
3216,247,564,2672,58,42,r512_c2304,False
3217,30,512,2659,15,4,r512_c2304,False
3218,72,792,2762,8,52,r512_c2304,False
3219,158,590,2801,96,11,r512_c2304,False
3220,42,756,2501,7,8,r512_c2304,False
3221,25,888,2364,3,17,r512_c2304,False
3222,159,910,2304,32,27,r512_c2304,False
3223,24,766,2610,13,7,r512_c2304,False
3224,6,949,2554,6,2,r512_c2304,False
3225,306,899,2304,49,30,r512_c2304,False
3226,1011,630,2529,50,39,r512_c2304,False
3227,61,553,2568,18,12,r512_c2304,False
3228,1,981,2579,1,1,r512_c2304,False
3229,17,1003,2580,10,4,r512_c2304,False
3230,186,868,2467,17,18,r512_c2304,False
3231,46,1009,2398,8,8,r512_c2304,False
3232,253,943,2356,36,41,r512_c2304,False
3233,53,923,2440,11,7,r512_c2304,False
3234,2081,706,2313,98,57,r512_c2304,False
3235,6,662,2543,19,11,r512_c2304,False
3236,46,916,2733,17,17,r512_c2304,False
3237,1110,904,2406,34,47,r512_c2304,False
3238,26,585,2544,11,13,r512_c2304,False
3239,136,770,2522,29,14,r512_c2304,False
3240,29,742,2519,19,6,r512_c2304,False
3241,76,728,2547,64,41,r512_c2304,False
3242,238,718,2440,36,14,r512_c2304,False
3243,12,512,2683,22,14,r512_c2304,False
3244,1362,637,2395,37,61,r512_c2304,False
3245,612,599,2597,173,193,r512_c2304,False
3246,198,790,2744,21,15,r512_c2304,False
3247,58,673,2742,10,12,r512_c2304,False
3248,58,697,2518,22,9,r512_c2304,False
3249,48,818,2377,8,8,r512_c2304,False
3250,275,867,2467,37,19,r512_c2304,False
3251,249,978,2383,42,33,r512_c2304,False
3252,370,512,2491,33,18,r512_c2304,False
3253,92,792,2392,12,11,r512_c2304,False
3254,1155,1007,2515,49,41,r1024_c2304|r512_c2304,True
3255,314,959,2422,41,40,r512_c2304,False
3256,147,871,2372,22,34,r512_c2304,False
3257,1004,801,2367,42,43,r512_c2304,False
3258,9,1008,2759,3,5,r512_c2304,False
3259,3,760,2614,3,2,r512_c2304,False
3260,8133,982,2597,121,133,r1024_c2304|r512_c2304,True
3261,55,513,2560,47,64,r512_c2304,False
3262,69,664,2336,12,8,r512_c2304,False
3263,44,690,2305,16,25,r512_c2304,False
3264,3,985,2606,16,14,r512_c2304,False
3265,55,912,2378,18,11,r512_c2304,False
3266,8149,666,2312,148,140,r512_c2304,False
3267,2630,996,2480,100,36,r1024_c2304|r512_c2304,True
3268,3852,512,2663,88,71,r512_c2304,False
3269,1214,756,2362,49,49,r512_c2304,False
3270,2605,651,2458,97,83,r512_c2304,False
3271,219,835,2483,55,19,r512_c2304,False
3272,3404,882,2616,103,61,r512_c2304,False
3273,695,915,2451,44,31,r512_c2304,False
3274,267,958,2589,19,20,r512_c2304,False
3275,1209,766,2479,99,56,r512_c2304,False
3276,235,851,2583,23,14,r512_c2304,False
3277,455,882,2582,45,17,r512_c2304,False
3278,385,716,2567,24,40,r512_c2304,False
3279,225,765,2507,19,16,r512_c2304,False
3280,1304,570,2602,79,81,r512_c2304,False
3281,604,575,2572,46,24,r512_c2304,False
3282,323,516,2539,33,26,r512_c2304,False
3283,1308,687,2526,63,58,r512_c2304,False
3284,640,831,2552,41,31,r512_c2304,False
3285,307,866,2536,23,24,r512_c2304,False
3286,351,759,2683,27,33,r512_c2304,False
3287,1630,693,2474,76,42,r512_c2304,False
3288,398,686,2727,18,39,r512_c2304,False
3289,212,698,2774,13,25,r512_c2304,False
3290,251,684,2768,13,28,r512_c2304,False
3291,4190,642,2573,142,118,r512_c2304,False
3292,767,788,2694,43,46,r512_c2304,False
3293,583,858,2617,49,38,r512_c2304,False
3294,907,858,2591,78,27,r512_c2304,False
3295,689,900,2556,37,28,r512_c2304,False
3296,319,598,2782,33,20,r512_c2304,False
3297,424,944,2569,52,21,r512_c2304,False
3298,323,962,2341,28,24,r512_c2304,False
3299,765,864,2405,35,40,r512_c2304,False
3300,789,807,2304,33,54,r512_c2304,False
3301,163,835,2401,21,13,r512_c2304,False
3302,173,846,2364,14,22,r512_c2304,False
3303,228,903,2388,28,14,r512_c2304,False
3304,150,889,2325,12,17,r512_c2304,False
3305,635,813,2550,38,43,r512_c2304,False
3306,671,810,2592,59,27,r512_c2304,False
3307,3115,754,2523,108,82,r512_c2304,False
3308,276,935,2587,22,22,r512_c2304,False
3309,114,947,2605,18,9,r512_c2304,False
3310,253,990,2738,17,23,r512_c2304,False
3311,397,977,2762,32,23,r512_c2304,False
3312,289,902,2523,16,28,r512_c2304,False
3313,269,571,2763,22,19,r512_c2304,False
3314,624,600,2541,31,29,r512_c2304,False
3315,8189,975,312,137,110,r1024_c256|r512_c256,True
3316,50219,840,565,450,262,r1024_c256|r1024_c768|r512_c256|r512_c768,True
3317,10321,767,703,172,114,r512_c256|r512_c768,True
3318,898,935,422,40,29,r512_c256,False
3319,300,710,273,23,16,r512_c256,False
3320,182,601,319,17,14,r512_c256,False
3321,2123,879,348,75,62,r512_c256,False
3322,852,992,488,32,34,r512_c256,False
3323,446,975,256,49,12,r512_c256,False
3324,128,835,519,14,11,r512_c256,False
3325,855,670,509,55,20,r512_c256,False
3326,4,1020,263,4,3,r512_c256,False
3327,2342,731,305,112,41,r512_c256,False
3328,640,923,583,32,29,r512_c256,False
3329,4365,745,639,95,104,r512_c256,False
3330,125,681,476,15,11,r512_c256,False
3331,4567,890,634,133,43,r512_c256,False
3332,110,898,435,16,10,r512_c256,False
3333,328,742,613,15,35,r512_c256,False
3334,735,598,300,68,16,r512_c256,False
3335,133,665,645,17,10,r512_c256,False
3336,254,706,712,16,25,r512_c256,False
3337,77,1000,485,24,7,r512_c256,False
3338,135,837,305,22,10,r512_c256,False
3339,222,992,516,32,14,r512_c256,False
3340,125,962,304,22,12,r512_c256,False
3341,360,605,473,27,23,r512_c256,False
3342,97,846,515,13,10,r512_c256,False
3343,166,739,606,16,45,r512_c256,False
3344,171,766,371,28,14,r512_c256,False
3345,71,878,410,11,10,r512_c256,False
3346,121,671,687,10,18,r512_c256,False
3347,107,979,527,14,10,r512_c256,False
3348,63,603,350,16,7,r512_c256,False
3349,165,884,646,96,30,r512_c256,False
3350,17,770,371,28,17,r512_c256,False
3351,337,799,588,66,12,r512_c256,False
3352,92,711,558,14,17,r512_c256,False
3353,76,716,283,22,10,r512_c256,False
3354,5,716,290,5,3,r512_c256,False
3355,648,878,407,31,33,r512_c256,False
3356,5759,704,698,93,125,r512_c256|r512_c768,True
3357,234,964,603,59,22,r512_c256,False
3358,113,982,484,20,10,r512_c256,False
3359,395,851,309,60,12,r512_c256,False
3360,326,646,388,41,20,r512_c256,False
3361,410,720,674,33,20,r512_c256,False
3362,386,862,395,44,14,r512_c256,False
3363,1646,512,644,54,52,r512_c256,False
3364,263,716,658,21,22,r512_c256,False
3365,682,732,515,81,32,r512_c256,False
3366,135,597,643,12,22,r512_c256,False
3367,3029,512,455,121,102,r512_c256,False
3368,345,664,509,81,25,r512_c256,False
3369,45,859,342,6,13,r512_c256,False
3370,50,837,349,11,7,r512_c256,False
3371,5158,744,504,158,72,r512_c256,False
3372,545,892,614,38,21,r512_c256,False
3373,262,525,508,42,18,r512_c256,False
3374,109,674,706,10,17,r512_c256,False
3375,76,966,476,15,9,r512_c256,False
3376,176,789,465,20,16,r512_c256,False
3377,3554,512,256,241,63,r512_c256,False
3378,1207,960,720,53,34,r512_c256,False
3379,290,889,369,51,31,r512_c256,False
3380,838,891,704,101,39,r512_c256,False
3381,399,981,414,42,19,r512_c256,False
3382,249,927,440,37,28,r512_c256,False
3383,178,962,365,22,11,r512_c256,False
3384,773,512,288,42,31,r512_c256,False
3385,148,889,333,18,11,r512_c256,False
3386,97,767,724,27,42,r512_c256,False
3387,227,995,265,29,15,r512_c256,False
3388,207,659,642,15,25,r512_c256,False
3389,28,689,256,72,17,r512_c256,False
3390,327,868,375,25,20,r512_c256,False
3391,802,683,329,49,26,r512_c256,False
3392,547,935,431,47,33,r512_c256,False
3393,261,931,339,29,16,r512_c256,False
3394,2528,888,680,120,40,r512_c256,False
3395,90,776,265,18,7,r512_c256,False
3396,9,999,488,7,5,r512_c256,False
3397,250,632,496,28,13,r512_c256,False
3398,759,728,312,124,40,r512_c256,False
3399,241,885,363,83,51,r512_c256,False
3400,37,671,705,11,18,r512_c256,False
3401,230,731,593,23,23,r512_c256,False
3402,13,935,355,6,10,r512_c256,False
3403,479,551,334,58,16,r512_c256,False
3404,172,847,470,20,12,r512_c256,False
3405,131,720,501,17,11,r512_c256,False
3406,105,966,414,17,9,r512_c256,False
3407,9,794,393,3,3,r512_c256,False
3408,292,859,450,23,17,r512_c256,False
3409,298,761,496,24,15,r512_c256,False
3410,215,771,433,18,15,r512_c256,False
3411,353,927,473,29,15,r512_c256,False
3412,278,689,537,16,22,r512_c256,False
3413,411,706,533,22,24,r512_c256,False
3414,940,653,665,23,70,r512_c256,False
3415,564,596,709,20,35,r512_c256,False
3416,1328,635,576,46,56,r512_c256,False
3417,4474,609,638,68,178,r512_c256|r512_c768,True
3418,341,592,746,20,22,r512_c256,False
3419,514,657,621,38,19,r512_c256,False
3420,785,679,574,32,44,r512_c256,False
3421,136,675,562,17,15,r512_c256,False
3422,197,739,502,20,14,r512_c256,False
3423,304,790,479,21,28,r512_c256,False
3424,166,782,446,17,14,r512_c256,False
3425,295,802,452,25,23,r512_c256,False
3426,351,769,457,25,28,r512_c256,False
3427,105,823,397,14,10,r512_c256,False
3428,559,684,692,17,47,r512_c256,False
3429,463,908,540,60,13,r512_c256,False
3430,372,580,679,19,30,r512_c256,False
3431,188,645,520,22,16,r512_c256,False
3432,415,652,534,26,28,r512_c256,False
3433,573,802,573,44,23,r512_c256,False
3434,833,786,556,51,30,r512_c256,False
3435,433,870,552,38,19,r512_c256,False
3436,171,935,617,26,9,r512_c256,False
3437,74,669,314,10,10,r512_c256,False
3438,1349,672,289,59,42,r512_c256,False
3439,293,624,279,33,11,r512_c256,False
3440,179,988,462,21,15,r512_c256,False
3441,146,855,288,20,11,r512_c256,False
3442,266,758,279,27,15,r512_c256,False
3443,238,843,268,24,14,r512_c256,False
3444,161,964,268,18,13,r512_c256,False
3445,281,712,614,13,32,r512_c256,False
3446,216,695,624,11,29,r512_c256,False
3447,134,679,652,18,10,r512_c256,False
3448,275,790,289,35,13,r512_c256,False
3449,117,766,418,16,11,r512_c256,False
3450,9,780,392,3,3,r512_c256,False
3451,1505,701,579,65,139,r512_c256,False
3452,370,844,552,26,23,r512_c256,False
3453,154,915,530,17,12,r512_c256,False
3454,139,964,510,20,11,r512_c256,False
3455,4922,826,2816,258,160,r1024_c2816|r512_c2816,True
3456,135,1008,2948,15,12,r512_c2816,False
3457,476,830,3073,22,26,r512_c2816,False
3458,3921,903,3210,144,96,r1024_c2816|r512_c2816,True
3459,148,683,3248,24,10,r512_c2816,False
3460,166,667,2887,17,20,r512_c2816,False
3461,1,542,3116,1,1,r512_c2816,False
3462,805,835,2832,49,30,r512_c2816,False
3463,204,848,2869,20,18,r512_c2816,False
3464,409,605,2905,31,23,r512_c2816,False
3465,958,700,3080,64,32,r512_c2816,False
3466,9371,946,2863,78,145,r512_c2816,False
3467,944,1001,3014,23,56,r512_c2816,False
3468,8514,513,3280,291,48,r512_c2816,False
3469,282,582,3194,23,19,r512_c2816,False
3470,208,731,3114,19,19,r512_c2816,False
3471,603,885,2987,63,22,r512_c2816,False
3472,78,645,2956,18,6,r512_c2816,False
